Generation,ID,Pokemon,Abilities,BaseExperience,Height,Moves,HP,Attack,Defense,SpecialAttack,SpecialDefense,Speed
Generation.IV,427,Buneary,"run-away, klutz, limber (Hidden)",70,4,"pound, fire-punch, ice-punch, thunder-punch, cut, jump-kick, headbutt, ice-beam, low-kick, solar-beam, thunderbolt, thunder-wave, dig, toxic, agility, quick-attack, double-team, defense-curl, swift, dizzy-punch, splash, rest, substitute, snore, flail, protect, sweet-kiss, mud-slap, foresight, endure, charm, swagger, attract, sleep-talk, heal-bell, return, frustration, baton-pass, encore, iron-tail, hidden-power, rain-dance, sunny-day, shadow-ball, rock-smash, fake-out, uproar, facade, focus-punch, helping-hand, magic-coat, endeavor, secret-power, teeter-dance, mud-sport, hyper-voice, fake-tears, cosmic-power, sky-uppercut, bounce, covet, shock-wave, water-pulse, healing-wish, natural-gift, fling, copycat, last-resort, drain-punch, switcheroo, captivate, grass-knot, charge-beam, double-hit, entrainment, after-you, round, circle-throw, retaliate, work-up, confide, baby-doll-eyes, power-up-punch",55,66,44,44,56,55
Generation.IV,428,Lopunny,"cute-charm, klutz, limber (Hidden)",168,12,"pound, fire-punch, ice-punch, thunder-punch, cut, jump-kick, headbutt, ice-beam, blizzard, hyper-beam, low-kick, strength, solar-beam, thunderbolt, thunder-wave, thunder, dig, toxic, agility, quick-attack, double-team, defense-curl, swift, high-jump-kick, dizzy-punch, splash, rest, substitute, snore, protect, mud-slap, foresight, endure, charm, swagger, fury-cutter, attract, sleep-talk, heal-bell, return, frustration, baton-pass, iron-tail, hidden-power, rain-dance, sunny-day, mirror-coat, shadow-ball, rock-smash, uproar, facade, focus-punch, helping-hand, magic-coat, endeavor, secret-power, hyper-voice, bounce, covet, shock-wave, water-pulse, healing-wish, natural-gift, fling, last-resort, drain-punch, focus-blast, giga-impact, captivate, grass-knot, charge-beam, low-sweep, entrainment, after-you, round, retaliate, work-up, rototiller, confide, baby-doll-eyes, power-up-punch, brutal-swing",65,76,84,54,96,65
Generation.IV,429,Mismagius,levitate,173,9,"headbutt, growl, hyper-beam, thunderbolt, thunder-wave, thunder, toxic, psychic, double-team, swift, dream-eater, flash, psywave, rest, substitute, thief, snore, spite, protect, icy-wind, endure, swagger, attract, sleep-talk, heal-bell, return, frustration, pain-split, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, uproar, torment, will-o-wisp, facade, taunt, trick, magic-coat, skill-swap, snatch, secret-power, hyper-voice, astonish, aerial-ace, magical-leaf, calm-mind, shock-wave, natural-gift, payback, embargo, lucky-chant, sucker-punch, dark-pulse, power-gem, energy-ball, giga-impact, trick-room, captivate, charge-beam, ominous-wind, wonder-room, telekinesis, magic-room, foul-play, round, echoed-voice, phantom-force, confide, mystical-fire, dazzling-gleam",60,60,60,105,105,60
Generation.IV,430,Honchkrow,"insomnia, super-luck, moxie (Hidden)",177,9,"wing-attack, fly, hyper-beam, thunder-wave, toxic, psychic, double-team, haze, swift, dream-eater, sky-attack, rest, substitute, thief, snore, spite, protect, mud-slap, icy-wind, endure, swagger, steel-wing, attract, sleep-talk, return, frustration, pursuit, hidden-power, twister, rain-dance, sunny-day, psych-up, shadow-ball, uproar, heat-wave, torment, facade, taunt, superpower, snatch, secret-power, astonish, air-cutter, aerial-ace, calm-mind, roost, natural-gift, pluck, tailwind, payback, embargo, sucker-punch, dark-pulse, night-slash, giga-impact, nasty-plot, defog, captivate, ominous-wind, foul-play, round, incinerate, quash, retaliate, snarl, confide",100,125,52,105,52,100
Generation.IV,431,Glameow,"limber, own-tempo, keen-eye (Hidden)",62,5,"scratch, cut, sand-attack, headbutt, tail-whip, bite, growl, thunderbolt, thunder, dig, toxic, hypnosis, quick-attack, double-team, swift, dream-eater, flash, fury-swipes, rest, super-fang, slash, substitute, thief, snore, flail, protect, feint-attack, mud-slap, endure, charm, swagger, fury-cutter, attract, sleep-talk, return, frustration, iron-tail, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, fake-out, torment, facade, taunt, assist, knock-off, snatch, secret-power, hyper-voice, fake-tears, aerial-ace, covet, shock-wave, water-pulse, wake-up-slap, natural-gift, u-turn, payback, assurance, last-resort, sucker-punch, shadow-claw, captivate, hone-claws, foul-play, round, echoed-voice, retaliate, work-up, play-rough, confide",49,55,42,42,37,49
Generation.IV,432,Purugly,"thick-fat, own-tempo, defiant (Hidden)",158,10,"scratch, cut, headbutt, body-slam, growl, roar, hyper-beam, thunderbolt, thunder, dig, toxic, hypnosis, double-team, swift, dream-eater, flash, fury-swipes, rest, super-fang, slash, substitute, thief, snore, protect, feint-attack, mud-slap, endure, charm, rollout, swagger, fury-cutter, attract, sleep-talk, return, frustration, iron-tail, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, fake-out, torment, facade, taunt, assist, knock-off, snatch, secret-power, hyper-voice, aerial-ace, covet, shock-wave, water-pulse, natural-gift, u-turn, payback, last-resort, sucker-punch, giga-impact, shadow-claw, captivate, hone-claws, foul-play, round, echoed-voice, retaliate, bulldoze, work-up, confide",71,82,64,64,59,71
Generation.IV,433,Chingling ※,levitate,57,2,"bind, wrap, growl, disable, thunder-wave, toxic, confusion, psychic, hypnosis, double-team, recover, light-screen, reflect, swift, dream-eater, flash, rest, substitute, snore, curse, protect, icy-wind, endure, rollout, swagger, attract, sleep-talk, heal-bell, return, frustration, safeguard, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, future-sight, uproar, torment, facade, taunt, helping-hand, trick, wish, magic-coat, recycle, yawn, knock-off, skill-swap, snatch, secret-power, hyper-voice, astonish, cosmic-power, signal-beam, calm-mind, shock-wave, gravity, natural-gift, last-resort, zen-headbutt, trick-room, captivate, grass-knot, charge-beam, psyshock, telekinesis, entrainment, round, echoed-voice, stored-power, confide, dazzling-gleam",45,30,50,65,50,45
Generation.IV,434,Stunky,"stench, aftermath, keen-eye (Hidden)",66,4,"scratch, cut, headbutt, double-edge, leer, bite, roar, flamethrower, dig, toxic, screech, double-team, smokescreen, haze, focus-energy, smog, fire-blast, swift, poison-gas, explosion, fury-swipes, rest, slash, substitute, thief, snore, protect, scary-face, sludge-bomb, mud-slap, endure, swagger, fury-cutter, attract, sleep-talk, return, frustration, pursuit, iron-tail, hidden-power, rain-dance, sunny-day, crunch, shadow-ball, rock-smash, torment, memento, facade, taunt, snatch, secret-power, astonish, natural-gift, feint, payback, punishment, sucker-punch, dark-pulse, night-slash, shadow-claw, defog, captivate, hone-claws, venoshock, flame-burst, acid-spray, foul-play, round, incinerate, snarl, belch, play-rough, confide, venom-drench",63,63,47,41,41,63
Generation.IV,435,Skuntank,"stench, aftermath, keen-eye (Hidden)",168,10,"scratch, cut, headbutt, bite, roar, flamethrower, hyper-beam, strength, dig, toxic, screech, double-team, smokescreen, focus-energy, fire-blast, swift, poison-gas, explosion, fury-swipes, rest, slash, substitute, thief, snore, protect, sludge-bomb, mud-slap, endure, swagger, fury-cutter, attract, sleep-talk, return, frustration, iron-tail, hidden-power, rain-dance, sunny-day, shadow-ball, rock-smash, torment, memento, facade, taunt, snatch, secret-power, natural-gift, feint, payback, sucker-punch, poison-jab, dark-pulse, night-slash, giga-impact, shadow-claw, defog, captivate, hone-claws, venoshock, acid-spray, foul-play, round, incinerate, snarl, belch, confide, venom-drench",103,93,67,71,61,103
Generation.IV,436,Bronzor,"levitate, heatproof, heavy-metal (Hidden)",60,5,"tackle, solar-beam, earthquake, toxic, confusion, psychic, hypnosis, double-team, confuse-ray, light-screen, reflect, dream-eater, flash, psywave, rest, rock-slide, substitute, snore, protect, feint-attack, sandstorm, endure, rollout, swagger, sleep-talk, return, frustration, safeguard, hidden-power, rain-dance, sunny-day, psych-up, ancient-power, shadow-ball, future-sight, facade, trick, recycle, skill-swap, imprison, secret-power, rock-tomb, metal-sound, signal-beam, extrasensory, iron-defense, calm-mind, gravity, gyro-ball, natural-gift, payback, heal-block, rock-polish, flash-cannon, trick-room, stealth-rock, grass-knot, charge-beam, wonder-room, psyshock, telekinesis, heavy-slam, round, bulldoze, confide",57,24,86,24,86,57
Generation.IV,437,Bronzong,"levitate, heatproof, heavy-metal (Hidden)",175,13,"tackle, hyper-beam, strength, solar-beam, earthquake, toxic, confusion, psychic, hypnosis, double-team, confuse-ray, light-screen, reflect, dream-eater, flash, psywave, explosion, rest, rock-slide, substitute, snore, protect, feint-attack, sandstorm, endure, rollout, swagger, sleep-talk, return, frustration, safeguard, hidden-power, rain-dance, sunny-day, psych-up, ancient-power, shadow-ball, future-sight, rock-smash, facade, trick, recycle, skill-swap, imprison, secret-power, rock-tomb, metal-sound, signal-beam, extrasensory, iron-defense, block, calm-mind, gravity, gyro-ball, natural-gift, payback, heal-block, rock-polish, giga-impact, zen-headbutt, flash-cannon, trick-room, iron-head, stealth-rock, grass-knot, charge-beam, wonder-room, psyshock, telekinesis, heavy-slam, round, bulldoze, confide",67,89,116,79,116,67
Generation.IV,438,Bonsly ※,"sturdy, rock-head, rattled (Hidden)",58,5,"slam, headbutt, double-edge, low-kick, counter, rock-throw, dig, toxic, mimic, double-team, harden, defense-curl, self-destruct, explosion, rest, rock-slide, substitute, thief, snore, curse, flail, protect, feint-attack, sandstorm, endure, rollout, swagger, attract, sleep-talk, return, frustration, hidden-power, sunny-day, psych-up, uproar, facade, nature-power, helping-hand, role-play, brick-break, secret-power, fake-tears, rock-tomb, sand-tomb, block, covet, calm-mind, natural-gift, copycat, sucker-punch, rock-polish, earth-power, captivate, stealth-rock, smack-down, foul-play, after-you, round, confide, tearful-look",50,80,95,10,45,50
Generation.IV,439,Mime Jr. ※,"soundproof, filter, technician (Hidden)",62,6,"pound, double-slap, headbutt, psybeam, solar-beam, thunderbolt, thunder-wave, thunder, toxic, confusion, psychic, hypnosis, meditate, mimic, double-team, confuse-ray, barrier, light-screen, reflect, dream-eater, flash, rest, substitute, thief, snore, protect, mud-slap, icy-wind, endure, charm, swagger, attract, sleep-talk, return, frustration, safeguard, baton-pass, encore, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, future-sight, fake-out, uproar, torment, facade, focus-punch, taunt, helping-hand, trick, role-play, magic-coat, recycle, brick-break, skill-swap, snatch, secret-power, teeter-dance, tickle, signal-beam, covet, calm-mind, shock-wave, wake-up-slap, healing-wish, natural-gift, fling, copycat, drain-punch, nasty-plot, trick-room, captivate, grass-knot, charge-beam, power-split, wonder-room, psyshock, telekinesis, magic-room, round, confide, infestation, psychic-terrain",20,25,45,70,90,20
Generation.IV,440,Happiny ※,"natural-cure, serene-grace, friend-guard (Hidden)",110,6,"pound, headbutt, flamethrower, counter, solar-beam, thunder-wave, toxic, psychic, double-team, light-screen, metronome, fire-blast, dream-eater, flash, rest, substitute, snore, protect, sweet-kiss, mud-slap, icy-wind, endure, charm, rollout, swagger, attract, sleep-talk, heal-bell, return, present, frustration, safeguard, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, uproar, hail, facade, helping-hand, recycle, endeavor, refresh, secret-power, hyper-voice, aromatherapy, covet, shock-wave, water-pulse, gravity, natural-gift, fling, copycat, last-resort, drain-punch, mud-bomb, zen-headbutt, captivate, grass-knot, round, echoed-voice, incinerate, work-up, confide",100,5,5,15,65,100
Generation.IV,441,Chatot,"keen-eye, tangled-feet, big-pecks (Hidden)",144,5,"fly, fury-attack, growl, sing, supersonic, peck, toxic, agility, night-shade, mimic, double-team, mirror-move, swift, sky-attack, rest, substitute, thief, snore, protect, mud-slap, endure, swagger, steel-wing, attract, sleep-talk, return, frustration, encore, hidden-power, twister, rain-dance, sunny-day, uproar, heat-wave, torment, facade, taunt, role-play, secret-power, feather-dance, hyper-voice, air-cutter, aerial-ace, roost, natural-gift, pluck, tailwind, u-turn, nasty-plot, defog, captivate, chatter, ominous-wind, synchronoise, round, echoed-voice, work-up, boomburst, confide",76,65,45,92,42,76
Generation.IV,442,Spiritomb,"pressure, infiltrator (Hidden)",170,10,"disable, hyper-beam, toxic, psychic, hypnosis, double-team, smokescreen, confuse-ray, dream-eater, flash, rest, substitute, thief, nightmare, snore, curse, spite, protect, feint-attack, destiny-bond, icy-wind, endure, swagger, attract, sleep-talk, return, frustration, pain-split, pursuit, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, uproar, torment, will-o-wisp, memento, facade, taunt, trick, imprison, grudge, snatch, secret-power, rock-tomb, silver-wind, calm-mind, shock-wave, water-pulse, natural-gift, embargo, sucker-punch, dark-pulse, giga-impact, nasty-plot, shadow-sneak, captivate, ominous-wind, wonder-room, telekinesis, foul-play, round, quash, retaliate, snarl, confide, infestation",50,92,108,92,108,50
Generation.IV,443,Gible,"sand-veil, rough-skin (Hidden)",60,7,"cut, sand-attack, headbutt, tackle, body-slam, take-down, thrash, double-edge, roar, flamethrower, strength, dragon-rage, earthquake, dig, toxic, double-team, fire-blast, swift, rest, rock-slide, slash, substitute, snore, protect, scary-face, mud-slap, outrage, sandstorm, endure, swagger, fury-cutter, attract, sleep-talk, return, frustration, dragon-breath, iron-tail, metal-claw, hidden-power, twister, rain-dance, sunny-day, rock-smash, facade, secret-power, rock-tomb, sand-tomb, aerial-ace, dragon-claw, mud-shot, natural-gift, dragon-pulse, dragon-rush, earth-power, shadow-claw, rock-climb, draco-meteor, iron-head, stone-edge, captivate, stealth-rock, hone-claws, round, incinerate, bulldoze, confide",58,70,45,40,45,58
Generation.IV,444,Gabite,"sand-veil, rough-skin (Hidden)",144,14,"cut, sand-attack, headbutt, tackle, take-down, roar, flamethrower, strength, dragon-rage, earthquake, dig, toxic, double-team, fire-blast, swift, rest, rock-slide, slash, substitute, snore, protect, mud-slap, outrage, sandstorm, endure, swagger, fury-cutter, attract, sleep-talk, return, frustration, iron-tail, hidden-power, twister, rain-dance, sunny-day, rock-smash, facade, secret-power, rock-tomb, sand-tomb, aerial-ace, dragon-claw, natural-gift, dragon-pulse, dragon-rush, earth-power, shadow-claw, rock-climb, draco-meteor, iron-head, stone-edge, captivate, stealth-rock, hone-claws, round, incinerate, bulldoze, dual-chop, confide",68,90,65,50,55,68
Generation.IV,445,Garchomp,"sand-veil, rough-skin (Hidden)",270,19,"swords-dance, cut, sand-attack, headbutt, tackle, take-down, roar, flamethrower, surf, hyper-beam, strength, dragon-rage, earthquake, dig, toxic, double-team, fire-blast, swift, rest, rock-slide, slash, substitute, snore, protect, mud-slap, outrage, sandstorm, endure, false-swipe, swagger, fury-cutter, attract, sleep-talk, return, frustration, iron-tail, hidden-power, twister, rain-dance, sunny-day, crunch, rock-smash, whirlpool, facade, brick-break, secret-power, rock-tomb, sand-tomb, aerial-ace, dragon-claw, natural-gift, fling, poison-jab, aqua-tail, dragon-pulse, dragon-rush, earth-power, giga-impact, shadow-claw, fire-fang, rock-climb, draco-meteor, iron-head, stone-edge, captivate, stealth-rock, hone-claws, round, incinerate, bulldoze, dragon-tail, dual-chop, confide, brutal-swing",108,130,95,80,85,108
